id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
16026015,Gorgeous 2bdrm Garden Suite 15min to downtown PNE,37361797,Maria,,Hastings-Sunrise,49.28305,-123.04464,Entire home/apt,103,1,162,2019-02-15,6.09,2,64
16041445,Duplex in trendy East Van,4152030,Kat,,Kensington-Cedar Cottage,49.25498,-123.08196,Entire home/apt,249,3,10,2018-08-24,0.50,1,68
16051523,Central Loft with Exposed Brick and Timber Beams!,6186091,Seema,,Downtown,49.27994,-123.10801,Entire home/apt,148,2,131,2019-02-20,4.72,1,62
16066946,Cozy room in Vancouvers West End,25891060,Shane,,West End,49.28878,-123.13252,Private room,110,1,64,2019-02-24,2.45,1,43
16083491,Modern Gem -  Fully Furnished Apartment,100692916,Diane,,Hastings-Sunrise,49.28467,-123.02859,Entire home/apt,75,1,73,2019-03-01,3.04,1,151
16084795,D63- Stylish 1 bedroom,30899,Rami,,West End,49.27887,-123.13039,Entire home/apt,81,30,4,2019-01-20,0.16,33,279
16120923,Spacious Sub-Penthouse View Condo on 30th Floor,75654169,Michael,,Downtown,49.28005,-123.12619,Entire home/apt,78,31,15,2018-11-04,0.59,1,0
16166488,#1 AAH: Attractive Awesome Home/魅力之家,41010403,Jimin & Rosemary,,Marpole,49.21728,-123.1065,Entire home/apt,99,1,60,2019-02-23,2.26,2,320
16177189,Main St Apartment | Pet-Friendly | Eat/Drink/Shop,27804380,Sophie & Pat,,Mount Pleasant,49.26581,-123.09946,Entire home/apt,122,3,70,2019-02-19,2.54,1,11
16192878,Downtown condo with Ocean views,21578733,Julie,,West End,49.28064,-123.13673,Entire home/apt,116,31,35,2019-01-14,1.30,2,222
16203098,2bdrm Newly renovated & convenient location!,2172574,Mark,,Kensington-Cedar Cottage,49.23811,-123.08889,Entire home/apt,79,30,19,2018-12-18,0.71,3,100
16214132,NEW Beachy Style 2 Bed Garden Suite close to UBC,4007710,Kathrine,,Dunbar Southlands,49.23018,-123.1979,Entire home/apt,130,5,22,2019-02-25,1.09,1,25
16219066,1 Bedroom + Private Bathroom in Heart of Downtown!,80319035,Jenn,,Downtown,49.27737,-123.13064,Private room,125,2,103,2019-03-06,3.86,2,49
16221349,Chinatown Penthouse Sanctuary,4292086,Anne,,Downtown Eastside,49.27961,-123.09904,Entire home/apt,175,30,64,2019-01-20,2.38,12,250
16232007,New modern Chinatown condo huge patio 2bed & 2bth.,325857,Antonia,,Downtown Eastside,49.27964,-123.0996,Entire home/apt,200,30,35,2018-08-18,1.41,1,365
16233697,Private entrance to a cosy Kitsilano suite!,92576846,Chris,,Kitsilano,49.26212,-123.16537,Entire home/apt,99,30,83,2018-08-26,3.07,2,156
16243231,Sleek Contemporary Studio,4184815,Foris,,Mount Pleasant,49.2585,-123.10371,Entire home/apt,90,2,45,2019-01-01,1.64,1,31
16245287,Main Street: Family Friendly Home,10375254,Dara,,Riley Park,49.24191,-123.09664,Entire home/apt,550,4,7,2018-08-14,0.35,1,73
16259049,Luxury Kits-Point Home 4BD near Beach & Downtown!,1963648,Kristina,,Kitsilano,49.2746,-123.14831,Entire home/apt,802,2,26,2019-01-06,1.16,1,54
16272853,Rare Find Exquisitely New Quiet&Safe Skytrain Home,45929065,Ada,,Renfrew-Collingwood,49.25288,-123.05084,Entire home/apt,258,3,83,2019-02-17,3.14,4,158
16273906,Exquisitely New & Lovely Skytrain 1Bedroom suite,45929065,Ada,,Renfrew-Collingwood,49.25227,-123.04946,Entire home/apt,118,3,47,2019-02-19,1.78,4,111
16286369,"Oakridge Mall Room#V Close to Subway, DT, UBC 近地鐵",72620554,Shelly,,Oakridge,49.23269,-123.1307,Private room,48,1,0,,,2,245
16288021,1 Bedroom + Den in the heart of Yaletown,106542915,Elizabeth,,Downtown,49.27863,-123.11835,Entire home/apt,99,90,1,2018-11-03,0.24,1,215
16289980,5 Star Cute & Cozy Private Room/Bath in East Van,2589849,Kati,,Mount Pleasant,49.26471,-123.10038,Private room,75,2,63,2019-02-26,2.59,1,52
16296662,Big two bedroom apartment near Commercial Drive.,8294255,Susinn,,Grandview-Woodland,49.27187,-123.06274,Entire home/apt,99,1,170,2019-03-05,6.39,1,176
16302576,New Condo in Vancouver,15981416,Marcel,,Grandview-Woodland,49.28165,-123.06131,Entire home/apt,99,2,6,2018-11-04,0.41,1,3
16314813,"Great location close to beach,park.",53436177,Viera,,West End,49.29033,-123.14024,Private room,91,150,1,2017-02-26,0.04,1,179
16315060,Sunny Central Downtown Spot Sleeps Four! wPARKING!,106761964,Rob,,Downtown,49.27982,-123.12493,Entire home/apt,129,1,230,2019-03-06,8.50,1,55
16315500,Luxury Condo with Best City Views,34996134,Glen,,Downtown Eastside,49.27884,-123.09915,Private room,81,31,49,2018-08-26,1.82,1,65
16326984,Stylish 4 beds with A/C and gorgeous view,48014148,James,,Downtown,49.27791,-123.10771,Entire home/apt,359,2,155,2019-03-03,6.86,1,117
16339748,Heritage home plus suite in lovely neighbourhood,1743089,Darren,,Kensington-Cedar Cottage,49.25898,-123.0752,Entire home/apt,599,7,4,2019-01-04,0.20,3,39
16380622,Gorgeous Gastown near everything.  Incl. parking.,2673805,Keith,,Downtown Eastside,49.28406,-123.10816,Entire home/apt,95,90,0,,,2,266
16382806,"Private 1 Bedroom  Garden Suite, close to UBC",87642130,Francesca,,Dunbar Southlands,49.25789,-123.19031,Entire home/apt,98,1,122,2019-03-07,5.94,1,35
16405725,Olympic Village 1 BR,526229,Mary M.,,Mount Pleasant,49.27089,-123.11044,Entire home/apt,97,186,0,,,1,365
16406292,Best luxury condo in Vancouver,88118898,Jatinder,,Downtown,49.27838,-123.1074,Entire home/apt,339,2,99,2019-03-02,3.82,1,83
16415903,Spacious Bedroom in Beautiful Character House,1125653,Sage,,Dunbar Southlands,49.24358,-123.17775,Private room,69,3,5,2019-01-01,0.19,2,35
16429713,Clean + Modern Gastown Apartment - 30+ Days,26134851,Nikki & Steve,,Downtown Eastside,49.28323,-123.09967,Entire home/apt,151,31,49,2019-02-28,1.84,1,60
16439357,Cozy 1bdr downtown with view + garage spot,48176829,Celine,,West End,49.28795,-123.13284,Entire home/apt,105,30,26,2018-12-01,1.10,1,105
16439775,Charm Studio @ Downtown Great for Business Travel,38459934,Alejandro,,Downtown,49.28433,-123.11594,Entire home/apt,82,31,0,,,27,0
16440042,Modern Duplex near Canada Place ❤ Downtown!,38459934,Alejandro,,Downtown,49.28442,-123.11658,Entire home/apt,116,31,2,2018-04-28,0.11,27,89
16442898,Leon in Gastown | Vancouver's brand.new.lifestyle,4492755,Ares,,Downtown Eastside,49.28189,-123.10117,Entire home/apt,95,30,98,2018-11-25,3.66,3,36
16452807,Ultra Modern ~ Great for business or relocation!,38459934,Alejandro,,Downtown,49.28024,-123.11722,Entire home/apt,112,31,3,2018-08-14,0.16,27,89
16454250,Cozy 1Br Apartment with parking,57657924,Shafi,,Mount Pleasant,49.26364,-123.08352,Entire home/apt,75,29,36,2019-02-14,1.36,4,125
16456363,Modern Spacious Downtown Living & Full Amenities,47423811,JamesAndLaura,,Downtown,49.27751,-123.12842,Entire home/apt,140,2,3,2019-01-23,0.11,1,5
16456498,Artist Loft 2 Bed + 1 Bath in Trendy Neighbourhood,1340389,Susan,,Downtown Eastside,49.28078,-123.1021,Entire home/apt,276,2,31,2019-01-02,1.25,4,63
16456872,Central Comfortable 3 Bedroom House in Vancouver,107849630,Vinh,,Grandview-Woodland,49.27597,-123.05674,Entire home/apt,241,1,208,2019-02-21,7.76,1,79
16465052,Welcome to Vancouver - New 2 Bedroom Condo,27383790,Mathew,,Downtown Eastside,49.2805,-123.08304,Entire home/apt,224,2,27,2018-12-24,1.46,1,138
16477026,"Modern, luxury Vancouver west side house",99153239,Burns Family,,Arbutus Ridge,49.24264,-123.16883,Entire home/apt,500,7,2,2018-08-15,0.09,1,64
16491614,Location! Parking! New reno. & pool.,107942170,Draeden,,West End,49.27971,-123.13493,Entire home/apt,95,2,103,2019-02-21,3.95,1,8
16491812,Cozy city centre,256391,Gail,,South Cambie,49.25582,-123.12243,Entire home/apt,120,1,66,2019-02-17,2.83,1,73
16522048,cozy 1 bedroom suite near main street,57069107,Mona,,Riley Park,49.24582,-123.09833,Entire home/apt,44,2,116,2019-02-18,4.46,1,67
16532458,Lovely Room in Shaunessy Vancouver,4042017,Balfour,,Shaughnessy,49.25015,-123.12845,Private room,70,2,7,2018-12-01,0.82,5,77
16535979,Clean & Cozy in Downtown Vancouver Westside,7100754,Kimberly,,West End,49.28548,-123.12934,Entire home/apt,151,30,83,2018-09-02,3.33,1,103
16543212,Cozy 1BR in Downtown Perfect for Business Travel,38459934,Alejandro,,Downtown,49.27985,-123.12022,Entire home/apt,91,31,4,2017-08-26,0.17,27,88
16544311,Spacious & Modern 1BR @ Great Location Downtown,38459934,Alejandro,,Downtown,49.28254,-123.11727,Entire home/apt,109,31,1,2019-01-15,0.57,27,89
16548759,Cozy Private Room in a quiet neighbourhood,102373405,Vicki,,Victoria-Fraserview,49.23064,-123.06731,Private room,34,3,42,2018-10-15,1.58,2,89
16568805,Big. Quiet. Convenient. Near funky Commercial Dr.,9472599,Aaron,,Grandview-Woodland,49.26535,-123.06122,Entire home/apt,120,4,26,2019-03-02,1.01,1,56
16574984,Voice controlled room-Ideal DT Vancouver location!,50239315,Evan Lee,,Downtown,49.27796,-123.11069,Private room,99,1,133,2018-10-29,5.96,2,0
16578149,Private front entrance 15-20mins drive to downtown,13105029,Eunice,,Hastings-Sunrise,49.27508,-123.02868,Entire home/apt,65,3,97,2019-01-01,3.83,1,7
16589223,Private bedroom between Main and Cambie.,13712688,Paul,,Riley Park,49.25495,-123.11236,Private room,60,1,30,2018-09-04,1.19,1,88
16599114,Private Room in Heritage House Commercial Drive,10617862,Kathleen,,Grandview-Woodland,49.27068,-123.06712,Private room,81,2,79,2019-01-22,3.07,1,124
16601683,"Brand new, central 2 bedroom suite in Mt. Pleasant",2962251,Gerald,,Mount Pleasant,49.2608,-123.08773,Entire home/apt,159,3,75,2018-11-25,3.40,1,124
16606630,"Stripes and Geometric Cool at a Crisp, Three Bedroom Pad",5307548,Emma,,Downtown,49.27863,-123.12536,Entire home/apt,199,1,144,2019-03-03,5.44,1,305
16616603,Garden View Ensuite steps from 29th Ave Skytrain,653436,Pirike,,Renfrew-Collingwood,49.24554,-123.048,Private room,59,30,2,2018-08-26,0.25,5,269
16619681,Great View Modern Condo 5min to Downtown Vancouver,108180018,Jeff,,Strathcona,49.26768,-123.09599,Entire home/apt,90,31,41,2019-01-26,1.58,1,136
16631353,Cozy room in quiet neighbourhood,8400958,Gabrielle,,Kensington-Cedar Cottage,49.24912,-123.06934,Private room,40,30,33,2018-05-07,1.31,1,0
16634168,2 Bedroom in Trendy Mount Pleasant,23096846,Blair,,Riley Park,49.25635,-123.0985,Entire home/apt,199,2,79,2019-01-01,3.31,1,260
16635160,Sleek Studio Downtown Yaletown near Everything,88597819,Dj,,West End,49.27828,-123.1309,Entire home/apt,188,1,175,2019-02-25,6.76,1,149
16637560,Stunning Penthouse Rooftop Patio in Gastown,42388963,Lynn,,Downtown Eastside,49.28338,-123.10355,Entire home/apt,189,2,165,2019-01-02,6.59,1,0
16638532,Great One-Bedroom Suite in Yaletown Vancouver,109935779,Andy,,Downtown,49.27595,-123.12347,Entire home/apt,95,1,133,2019-02-01,5.14,2,119
16653630,"Basement: Small ""bunk bed"" bedroom for One Guest",47192202,Al & Shirley,,Riley Park,49.24254,-123.09989,Private room,34,3,18,2019-02-02,1.76,6,37
16660117,"Cozy Private Bed Room, Middle room in a house",57657924,Shafi,,Victoria-Fraserview,49.22906,-123.06742,Private room,30,3,46,2019-01-01,1.84,4,56
16660494,Small private 1 bedroom,57657924,Shafi,,Victoria-Fraserview,49.22929,-123.06855,Private room,24,3,60,2019-02-24,2.33,4,89
16673770,Charming 3 bd home in hip east hood,3335244,Nancy,,Grandview-Woodland,49.27943,-123.05791,Entire home/apt,180,4,4,2018-12-27,0.28,1,0
16689567,Entire Gorgeous 5Bdrm Craftsman Home in Great Area,110505156,Cindy & Darren,,Grandview-Woodland,49.27485,-123.06233,Entire home/apt,500,5,28,2019-01-06,1.07,1,327
16694314,Basement: Large bedroom &ensuite bathroomOne Guest,47192202,Al & Shirley,,Riley Park,49.24272,-123.09994,Private room,44,3,16,2019-01-31,0.96,6,104
16718520,Minimalist 1Bed w/Parking in Vancouver’s Chinatown,40647126,Britt,,Downtown Eastside,49.28086,-123.09832,Entire home/apt,95,1,115,2019-03-01,4.53,1,25
16720395,Spacious Kitsilano Townhome,100564122,Mark,,Kitsilano,49.2651,-123.15963,Entire home/apt,151,30,0,,,1,137
16720749,Casa Serena,24773349,Keith,,Mount Pleasant,49.25964,-123.08976,Entire home/apt,95,3,91,2019-03-02,3.55,1,18
16740054,ROOFTOP Hot Tub! Large Loft in Gastown,16750396,Eddie And Marv,,Downtown Eastside,49.28366,-123.10516,Entire home/apt,400,2,39,2019-02-03,1.57,3,325
16742489,BEST LOCATION 2 BED+PARKING,111058741,Jacob,,Downtown,49.28199,-123.11241,Entire home/apt,91,2,70,2019-02-26,2.70,1,73
16755663,Cozy Private Bedroom in Vancouver,57657924,Shafi,,Victoria-Fraserview,49.23111,-123.06862,Private room,40,3,53,2019-01-20,2.14,4,82
16766894,Delightful garden apartment in Mount Pleasant,49904968,Anna,,Mount Pleasant,49.25804,-123.10904,Entire home/apt,85,1,155,2019-02-26,6.05,1,6
16769455,Yaletown Luxurious Condo with Parking Pool Netflix,111217789,Marty,,Downtown,49.27562,-123.12177,Entire home/apt,94,3,52,2019-03-03,2.02,1,179
16779964,40 floor sub-penthouse with stunning views,6773625,Sasha,,Downtown Eastside,49.28389,-123.10862,Entire home/apt,249,45,3,2018-12-15,0.16,3,347
16783985,Luxury Suite Near UBC/Airport/Downtown,3261467,Rose,,Kerrisdale,49.22479,-123.16333,Entire home/apt,99,2,36,2019-02-10,1.46,1,323
16793324,"Cozy room in a clean, modern suite",28280572,Ryan,,Hastings-Sunrise,49.27176,-123.04568,Private room,44,1,74,2018-11-16,2.92,1,0
16795187,Vancouver Downtown  2br/2bth with great views,111635046,Natalia,,Downtown,49.28011,-123.10852,Entire home/apt,241,3,41,2018-08-06,1.74,1,8
16810371,Newly Renovated 1 BDR Garden Suite in Dunbar,4710337,Christina,,West Point Grey,49.25805,-123.18622,Entire home/apt,79,30,0,,,1,365
16815670,Comfy 3 Bedroom Suite,88801855,Ricky,,Renfrew-Collingwood,49.24913,-123.04172,Entire home/apt,99,2,106,2019-02-18,4.17,1,44
16817056,Cozy 1 bedroom located in South East Vancouver.,33783257,Mike,,Victoria-Fraserview,49.2308,-123.05741,Entire home/apt,60,2,68,2019-02-25,2.73,1,343
16826922,COAL HARBOUR 1 BR + DEN,84114246,Olga,,Downtown,49.28931,-123.12662,Entire home/apt,180,31,1,2018-10-03,0.19,1,244
16845789,Large Room w/2 QueenSize Beds Cozy/Comfort,87837487,Mike,,Renfrew-Collingwood,49.2554,-123.05539,Private room,60,3,144,2019-02-04,5.60,6,7
16847264,Bright 1 BR suite-Great location!,67266938,Alison,,Kensington-Cedar Cottage,49.24997,-123.0691,Entire home/apt,125,4,22,2019-03-03,0.99,4,272
16874210,Kitsilano Beach,76828407,Tony,,Kitsilano,49.26737,-123.1567,Entire home/apt,189,2,6,2018-07-24,0.26,1,0
16911694,Modern Garden Suite,11335902,Lyndsay,,Kensington-Cedar Cottage,49.24171,-123.07702,Entire home/apt,81,2,88,2019-02-12,3.58,1,90
16914589,Groovy East Van Guest Pad,4686337,Tim,,Kensington-Cedar Cottage,49.25444,-123.07999,Entire home/apt,70,1,157,2019-03-03,6.15,1,94
16917557,Luxurious 3 Bedroom 2 Bath Home Queen Elizabeth Pk,56003889,Taressa,,Riley Park,49.23485,-123.1036,Entire home/apt,258,2,24,2018-12-31,0.93,2,40
16929381,2 Bdrm Condo With  Views of the Ocean,103785884,Shelley,,Downtown,49.27526,-123.12932,Entire home/apt,495,3,10,2019-02-18,0.51,1,275
16930400,D14-Stylish 2 bedroom,30899,Rami,,Downtown,49.2761,-123.12659,Entire home/apt,269,60,0,,,33,365
16934327,"Designer Loft - Cool, Modern, Spacious & Bright!",25217605,Alexis,,Downtown,49.28066,-123.10569,Entire home/apt,138,1,101,2019-02-17,4.17,1,55
16960121,"Spacious, bright, luxury home",84608877,Alexia,,Dunbar Southlands,49.25694,-123.19705,Entire home/apt,400,5,4,2018-07-09,0.20,2,128
16965617,Renovated 1 bedroom top floor downtown apartment,5762545,Emilia,,Downtown,49.276,-123.12977,Entire home/apt,99,2,109,2019-03-01,4.37,1,185
16994144,"Entire Downtown Charming Apartment, Sleeps 4",10550999,Thoral,,West End,49.27788,-123.13125,Entire home/apt,125,120,75,2019-01-27,3.35,1,0
16996535,Best location - Beautiful apartment,46226456,Cecilia,,Fairview,49.26252,-123.14246,Entire home/apt,90,31,15,2018-08-28,1.48,1,0
16999218,Owl's Den,15029850,Pawel,,Kitsilano,49.26119,-123.17484,Private room,38,30,79,2018-11-17,3.48,2,148
17009219,Modern home in Vancouver's top neighbourhood,8215919,M,,Dunbar Southlands,49.25408,-123.19021,Entire home/apt,325,4,3,2018-09-01,0.12,1,143
17012334,Private room in beautiful East Village,24057390,Tatianna,,Hastings-Sunrise,49.28507,-123.05443,Private room,66,30,4,2017-09-10,0.18,1,89
17031228,Luxury 5 Star Building,4166042,Stephan,,West End,49.28657,-123.12469,Entire home/apt,137,60,0,,,1,195
17042292,Family-Friendly Modern 2 BRM Garden Suite,114371452,Jill,,Mount Pleasant,49.25758,-123.07785,Entire home/apt,145,30,64,2018-12-17,2.72,2,156
17072359,Beautiful character home in Vancity close to Ocean,988889,Mireille,,Hastings-Sunrise,49.28493,-123.05337,Entire home/apt,199,5,1,2017-07-31,0.05,1,8
17075234,Entire One Bedroom Suite Downtown - With Parking,99778691,Jason,,Downtown,49.2787,-123.10694,Entire home/apt,89,1,189,2019-02-28,7.83,1,75
17076303,VistaSky: Modern Jewel Box w Chefs kitchen,869514,Harvey,,Kensington-Cedar Cottage,49.23805,-123.07857,Entire home/apt,445,2,9,2018-12-27,0.44,1,305
17094432,212 ⚜️⚜️Travellers & Students House@Commercial ☺️,8065052,Birand,,Grandview-Woodland,49.26342,-123.06571,Shared room,69,30,32,2017-10-13,1.26,5,365
17095540,Beautiful Centrally Located Vancouver Townhome,23433411,Bryan,,Mount Pleasant,49.25768,-123.09607,Entire home/apt,345,31,8,2017-11-25,0.35,1,155
17095596,*$60/night FEB 25-MAR 27* Cozy 2 bed condo&parking,107318864,Jenny,,Renfrew-Collingwood,49.23449,-123.02386,Entire home/apt,90,30,65,2018-09-15,2.64,1,71
17099102,Entire 1bedroom+parkingDT Vancouver,28016034,Chloe,,Downtown,49.28073,-123.12668,Entire home/apt,156,1,150,2019-03-03,6.13,2,197
17099873,Beautiful Private Home-Great Location 3 bedrooms,113812826,Donald,,Renfrew-Collingwood,49.24122,-123.03964,Entire home/apt,370,2,28,2019-02-10,1.14,6,227
17109516,Dual Modern Coal Harbour Apartments 5Beds + 3Baths,54751193,Vish,,West End,49.2872,-123.12559,Entire home/apt,1000,2,28,2018-09-10,1.19,3,362
17110544,Beautiful Private Home-Great Location 2 bedrooms,113812826,Donald,,Renfrew-Collingwood,49.24129,-123.04148,Entire home/apt,341,2,25,2018-08-04,1.02,6,266
17121025,5 Blocks From The Ocean,162500,Maddy,,Kitsilano,49.26599,-123.16482,Private room,55,32,0,,,3,0
17144454,Heritage House in Strathcona Vancouver,36718746,Birgit And Andrew,,Downtown Eastside,49.2783,-123.0795,Entire home/apt,399,3,5,2018-09-13,0.35,2,0
17157602,Modern 2BR Apt in Mt Pleasant Character House,25144709,Ben,,Mount Pleasant,49.25805,-123.0909,Entire home/apt,200,2,50,2018-10-04,2.33,1,57
17192541,Private Cozy Suite in Cedar Cottage!,2712422,Vanessa,,Kensington-Cedar Cottage,49.2521,-123.08498,Entire home/apt,140,30,41,2018-06-28,1.93,2,33
17222890,"Spacious, cozy 2 bedroom suite, central location",40550576,Wendy,,Renfrew-Collingwood,49.25222,-123.04636,Entire home/apt,89,2,23,2018-12-26,0.92,1,8
17224321,Clean & Home-like apartment.,90276779,Wideok,,Kitsilano,49.26976,-123.1514,Private room,44,2,118,2019-03-04,4.78,1,35
17256037,Luxurious Living at the Shangri-la w/Amazing Views,102554136,Bonnie,,West End,49.28447,-123.12482,Entire home/apt,327,90,0,,,3,271
17259261,Great Views / Heart of Downtown,21227054,Inge,,Downtown,49.2808,-123.12488,Entire home/apt,169,30,49,2018-12-02,1.98,2,210
17282580,Asian Heritage meets Pacific West Coast,57153336,Armand,,Downtown Eastside,49.27787,-123.09955,Entire home/apt,99,2,74,2018-12-29,3.16,2,0
17286856,The Pender Palace,116612603,Dawn,,Downtown Eastside,49.28155,-123.09087,Entire home/apt,464,2,41,2018-12-30,1.77,1,0
17298664,Comfortable Room in Beautiful Kitsilano Home,9977019,Karin,,Kitsilano,49.2587,-123.16082,Private room,69,2,37,2019-02-17,1.57,2,309
17299083,3 Bdr off Commercial - great for families!,636605,Jeff,,Kensington-Cedar Cottage,49.25902,-123.07274,Entire home/apt,180,2,11,2018-08-15,0.45,1,15
17302474,Spacious Downtown Vancouver Master Bedroom,16308860,Lee,,Downtown,49.27806,-123.10806,Private room,50,2,102,2019-02-11,4.52,2,29
17331922,Entire Downtown Vancouver Condo with Amenities,16308860,Lee,,Downtown,49.27824,-123.10745,Entire home/apt,99,2,16,2018-08-11,0.78,2,6
17334527,Vancouver with a View,4220866,Justin,,Downtown Eastside,49.28215,-123.10583,Entire home/apt,339,3,62,2019-02-22,2.69,1,230
17340660,Bright 1 BR + own bath in Central Mt Pleasant,117119918,Kitty,,Kensington-Cedar Cottage,49.24098,-123.08925,Private room,50,30,4,2018-09-22,0.37,3,267
17346506,# 313 -Extended Stay Vancouver,1311952,Zul,,Mount Pleasant,49.26487,-123.08542,Entire home/apt,93,30,5,2018-12-18,0.42,10,336
17347671,❤️3BR/3BA Downtown Luxury Townhouse❤️,8924838,Tina,,Downtown,49.2896,-123.12223,Entire home/apt,199,1,177,2019-02-28,7.11,1,289
